CD_Name,Year,Lookup,PVI
TN08o,2010,TN08o_2010,5.988444246
TN09o,2010,TN09o_2010,-22.65477183
TX01o,2010,TX01o_2010,20.2145749
TX02o,2010,TX02o_2010,12.7145749
TX03o,2010,TX03o_2010,13.52613269
TX04o,2010,TX04o_2010,21.06382113
TX05o,2010,TX05o_2010,16.54120806
TX06o,2010,TX06o_2010,14.2145749
TX07o,2010,TX07o_2010,12.52110756
TX08o,2010,TX08o_2010,24.2145749
TX09o,2010,TX09o_2010,-22.2854251
TX10o,2010,TX10o_2010,10.00854475
TX11o,2010,TX11o_2010,28.2145749
TX12o,2010,TX12o_2010,16.54120806
TX13o,2010,TX13o_2010,28.7145749
TX14o,2010,TX14o_2010,18.04874575
TX15o,2010,TX15o_2010,-3.285425101
TX16o,2010,TX16o_2010,-9.979454952
TX17o,2010,TX17o_2010,20.058796
TX18o,2010,TX18o_2010,-23.65979696
TX19o,2010,TX19o_2010,26.08894676
TX20o,2010,TX20o_2010,-8.081907513
TX21o,2010,TX21o_2010,13.52613269
TX22o,2010,TX22o_2010,12.52110756
TX23o,2010,TX23o_2010,3.978393994
TX24o,2010,TX24o_2010,11.51608244
TX25o,2010,TX25o_2010,-5.569344699
TX26o,2010,TX26o_2010,13.02362012
TX27o,2010,TX27o_2010,1.968343743
TX28o,2010,TX28o_2010,0.214574899
TX29o,2010,TX29o_2010,-7.785425101
TX30o,2010,TX30o_2010,-27.2854251
TX31o,2010,TX31o_2010,13.7145749
TX32o,2010,TX32o_2010,7.998494497
UT01o,2010,UT01o_2010,21.47098516
UT02o,2010,UT02o_2010,14.94514485
UT03o,2010,UT03o_2010,25.82597386
VA01o,2010,VA01o_2010,7.275180959
VA02o,2010,VA02o_2010,4.714574899
VA03o,2010,VA03o_2010,-20.14220902
VA04o,2010,VA04o_2010,4.480906557
VA05o,2010,VA05o_2010,5.254978939
VA06o,2010,VA06o_2010,11.8206355
VA07o,2010,VA07o_2010,8.790332475
VA08o,2010,VA08o_2010,-15.95714227
VA09o,2010,VA09o_2010,11.315585
VA10o,2010,VA10o_2010,2.224675909
VA11o,2010,VA11o_2010,-2.320778637
VT01o,2010,VT01o_2010,-13.25243018
WA01o,2010,WA01o_2010,-8.989506734
WA02o,2010,WA02o_2010,-3.377261836
WA03o,2010,WA03o_2010,0.194166736
WA04o,2010,WA04o_2010,12.94926878
WA05o,2010,WA05o_2010,6.826819797
WA06o,2010,WA06o_2010,-4.907874081
WA07o,2010,WA07o_2010,-31.52654185
WA08o,2010,WA08o_2010,-3.330879647
WA09o,2010,WA09o_2010,-5.351081667
WI01o,2010,WI01o_2010,2.470856306
WI02o,2010,WI02o_2010,-14.94704126
WI03o,2010,WI03o_2010,-3.835930152
WI04o,2010,WI04o_2010,-21.64974671
WI05o,2010,WI05o_2010,12.32568601
WI06o,2010,WI06o_2010,4.244877929
WI07o,2010,WI07o_2010,-2.320778637
WI08o,2010,WI08o_2010,1.719625404
WV01o,2010,WV01o_2010,9.003519622
WV02o,2010,WV02o_2010,7.780231464
WV03o,2010,WV03o_2010,6.544524137
WY01o,2010,WY01o_2010,19.58192184
AK01,2012,AK01_2012,13.25208123
AL01,2012,AL01_2012,14.4041436
AL02,2012,AL02_2012,18.08174282
AL03,2012,AL03_2012,14.76879177
AL04,2012,AL04_2012,22.79405176
AL05,2012,AL05_2012,13.8591199
AL06,2012,AL06_2012,27.62019739
AL07,2012,AL07_2012,-17.27239905
AR01,2012,AR01_2012,6.995507962
AR02,2012,AR02_2012,4.621944914
AR03,2012,AR03_2012,15.37028774
AR04,2012,AR04_2012,8.965334777
AZ01,2012,AZ01_2012,2.496626181
AZ02,2012,AZ02_2012,1.441046967
AZ03,2012,AZ03_2012,-6.330696731
AZ04,2012,AZ04_2012,15.71608547
AZ05,2012,AZ05_2012,15.92045725
AZ06,2012,AZ06_2012,10.39003996
AZ07,2012,AZ07_2012,-12.01480136
AZ08,2012,AZ08_2012,12.8226151
AZ09,2012,AZ09_2012,0.711050226
CA01,2012,CA01_2012,10.2494825
CA02,2012,CA02_2012,-19.61875843
CA03,2012,CA03_2012,-0.965952485
CA04,2012,CA04_2012,10.16942016
CA05,2012,CA05_2012,-18.53161799
CA06,2012,CA06_2012,-13.08202236
CA07,2012,CA07_2012,2.861812608
CA08,2012,CA08_2012,12.21253824
CA09,2012,CA09_2012,-2.210082635
CA10,2012,CA10_2012,4.588496766
CA11,2012,CA11_2012,-16.63532368
CA12,2012,CA12_2012,-34.57274616
CA13,2012,CA13_2012,-37.16105962
CA14,2012,CA14_2012,-22.57922906
CA15,2012,CA15_2012,-14.74179243
CA16,2012,CA16_2012,-2.135678908
CA17,2012,CA17_2012,-17.38889095
CA18,2012,CA18_2012,-17.82457101
CA19,2012,CA19_2012,-15.26530284
CA20,2012,CA20_2012,-18.53161799
CA21,2012,CA21_2012,3.293682404
CA22,2012,CA22_2012,12.60121457
CA23,2012,CA23_2012,18.1349199
CA24,2012,CA24_2012,-3.229305243
CA25,2012,CA25_2012,5.635306606
CA26,2012,CA26_2012,-2.108611301
CA27,2012,CA27_2012,-8.836315686
CA28,2012,CA28_2012,-18.59194241
CA29,2012,CA29_2012,-21.021798
CA30,2012,CA30_2012,-13.75746374
CA31,2012,CA31_2012,-1.561787811
CA32,2012,CA32_2012,-8.532260544
CA33,2012,CA33_2012,-12.79557739
CA34,2012,CA34_2012,-27.48818302
CA35,2012,CA35_2012,-10.4453029
CA36,2012,CA36_2012,3.472312088
CA37,2012,CA37_2012,-32.65148294
CA38,2012,CA38_2012,-8.948440893
CA39,2012,CA39_2012,6.323878407
CA40,2012,CA40_2012,-25.14813524
CA41,2012,CA41_2012,-3.492804236
CA42,2012,CA42_2012,12.10842965
CA43,2012,CA43_2012,-22.99862307
CA44,2012,CA44_2012,-28.56184787
CA45,2012,CA45_2012,8.400963929
CA46,2012,CA46_2012,-2.655078869
CA47,2012,CA47_2012,-4.714178282
CA48,2012,CA48_2012,8.052398996
CA49,2012,CA49_2012,4.99822142
CA50,2012,CA50_2012,14.12680219
CA51,2012,CA51_2012,-10.80881097
CA52,2012,CA52_2012,-1.347576294
CA53,2012,CA53_2012,-6.471878678
CO01,2012,CO01_2012,-17.23300575
CO02,2012,CO02_2012,-7.858005746
CO03,2012,CO03_2012,4.350550814
CO04,2012,CO04_2012,12.43494807
CO05,2012,CO05_2012,14.58988976
CO06,2012,CO06_2012,1.01316503
CO07,2012,CO07_2012,-3.505263567
CT01,2012,CT01_2012,-12.19760427
CT02,2012,CT02_2012,-6.036180388
CT03,2012,CT03_2012,-8.896089085
CT04,2012,CT04_2012,-5.304983777
CT05,2012,CT05_2012,-2.20594824
DE01,2012,DE01_2012,-7.085223894
FL01r,2012,FL01r_2012,21.53099881
FL02r,2012,FL02r_2012,3.449632659
FL03r,2012,FL03r_2012,12.211052
FL04r,2012,FL04r_2012,17.29497691
FL05r,2012,FL05r_2012,-15.76987066
FL06r,2012,FL06r_2012,5.741737877
FL07r,2012,FL07r_2012,4.933167864
FL08r,2012,FL08r_2012,8.537171779
FL09r,2012,FL09r_2012,-3.60470221
FL10r,2012,FL10r_2012,6.435458433
FL11r,2012,FL11r_2012,7.933246263
FL12r,2012,FL12r_2012,6.121469715
FL13r,2012,FL13r_2012,1.264978125
FL14r,2012,FL14r_2012,-11.09698289
FL15r,2012,FL15r_2012,8.005319366
FL16r,2012,FL16r_2012,4.407133974
FL17r,2012,FL17r_2012,9.443060052
FL18r,2012,FL18r_2012,0.963318617
FL19r,2012,FL19r_2012,10.88308319
FL20r,2012,FL20r_2012,-27.72223553
FL21r,2012,FL21r_2012,-12.22574606
FL22r,2012,FL22r_2012,-5.361730322
FL23r,2012,FL23r_2012,-10.90283604
FL24r,2012,FL24r_2012,-33.01176461
FL25r,2012,FL25r_2012,8.837443505
FL26r,2012,FL26r_2012,3.822398369
FL27r,2012,FL27r_2012,5.828416423
GA01,2012,GA01_2012,9.159437054
GA02,2012,GA02_2012,-4.324272219
GA03,2012,GA03_2012,18.80112783
GA04,2012,GA04_2012,-17.15635242
GA05,2012,GA05_2012,-30.93186442
GA06,2012,GA06_2012,11.90734598
GA07,2012,GA07_2012,16.40794506
GA08,2012,GA08_2012,14.65489586
GA09,2012,GA09_2012,26.44070555
GA10,2012,GA10_2012,14.16638213
GA11,2012,GA11_2012,18.50100706
GA12,2012,GA12_2012,9.088195761
GA13,2012,GA13_2012,-9.46747124
GA14,2012,GA14_2012,23.66304146
HI01,2012,HI01_2012,-10.36649257
HI02,2012,HI02_2012,-14.04008975
IA01,2012,IA01_2012,-4.833812198
IA02,2012,IA02_2012,-4.184012387
IA03,2012,IA03_2012,1.189360577
IA04,2012,IA04_2012,4.188365221
ID01,2012,ID01_2012,18.26923077
ID02,2012,ID02_2012,16.75101215
IL01,2012,IL01_2012,-27.92283734
IL02,2012,IL02_2012,-27.10955957
IL03,2012,IL03_2012,-5.30278796
IL04,2012,IL04_2012,-26.037564
IL05,2012,IL05_2012,-16.17344725
IL06,2012,IL06_2012,4.762637304
IL07,2012,IL07_2012,-36.7934532
IL08,2012,IL08_2012,-5.431950781
IL09,2012,IL09_2012,-14.94932656
IL10,2012,IL10_2012,-7.57939495
IL11,2012,IL11_2012,-5.324660514
IL12,2012,IL12_2012,-2.088501248
IL13,2012,IL13_2012,-1.055859006
IL14,2012,IL14_2012,6.121469715
IL15,2012,IL15_2012,10.95221365
IL16,2012,IL16_2012,4.265507829
IL17,2012,IL17_2012,-6.21615558
IL18,2012,IL18_2012,10.35815172
IN01,2012,IN01_2012,-9.207323645
IN02,2012,IN02_2012,6.669577413
IN03,2012,IN03_2012,13.52613269
IN04,2012,IN04_2012,12.73368959
IN05,2012,IN05_2012,10.6523259
IN06,2012,IN06_2012,11.58718316
IN07,2012,IN07_2012,-8.976188153
IN08,2012,IN08_2012,7.854413933
IN09,2012,IN09_2012,8.852765854
KS01,2012,KS01_2012,21.4466637
KS02,2012,KS02_2012,7.145922703
KS03,2012,KS03_2012,5.014272936
KS04,2012,KS04_2012,13.60730584
KY01,2012,KY01_2012,14.48913409
KY02,2012,KY02_2012,15.3636182
KY03,2012,KY03_2012,-2.654771835
KY04,2012,KY04_2012,15.44631293
KY05,2012,KY05_2012,15.59398963
KY06,2012,KY06_2012,7.033214697
LA01,2012,LA01_2012,23.28528197
LA02,2012,LA02_2012,-22.42727621
LA03,2012,LA03_2012,14.36981683
LA04,2012,LA04_2012,10.52040991
LA05,2012,LA05_2012,13.62021154
LA06,2012,LA06_2012,19.00691361
MA01,2012,MA01_2012,-13.54781135
MA02,2012,MA02_2012,-10.16055149
MA03,2012,MA03_2012,-7.715798461
MA04,2012,MA04_2012,-10.47897349
MA05,2012,MA05_2012,-15.9563782
MA06,2012,MA06_2012,-6.727936448
MA07,2012,MA07_2012,-29.0976104
MA08,2012,MA08_2012,-8.765263811
MA09,2012,MA09_2012,-7.656392843
MD01,2012,MD01_2012,14.11780071
MD02,2012,MD02_2012,-7.324467922
MD03,2012,MD03_2012,-7.324467922
MD04,2012,MD04_2012,-23.28341707
MD05,2012,MD05_2012,-10.69497284
MD06,2012,MD06_2012,-2.434141759
MD07,2012,MD07_2012,-22.69191077
MD08,2012,MD08_2012,-10.40514341
ME01,2012,ME01_2012,-8.169885242
ME02,2012,ME02_2012,-2.600483211
MI01,2012,MI01_2012,3.410435575
MI02,2012,MI02_2012,7.34165508
MI03,2012,MI03_2012,4.971508837
MI04,2012,MI04_2012,3.989549672
MI05,2012,MI05_2012,-10.27736059
MI06,2012,MI06_2012,1.239763816
MI07,2012,MI07_2012,2.879559763
MI08,2012,MI08_2012,2.323445867
MI09,2012,MI09_2012,-5.060525503
MI10,2012,MI10_2012,5.278179139
MI11,2012,MI11_2012,3.758655503
MI12,2012,MI12_2012,-13.78794653
MI13,2012,MI13_2012,-33.10703314
MI14,2012,MI14_2012,-28.16324748
MN01,2012,MN01_2012,1.189258443
MN02,2012,MN02_2012,1.492212456
MN03,2012,MN03_2012,1.819413608
MN04,2012,MN04_2012,-10.67336049
MN05,2012,MN05_2012,-21.75156962
MN06,2012,MN06_2012,8.162528411
MN07,2012,MN07_2012,5.594321734
MN08,2012,MN08_2012,-2.452597585
MO01,2012,MO01_2012,-27.36762721
MO02,2012,MO02_2012,6.792464346
MO03,2012,MO03_2012,9.522731998
MO04,2012,MO04_2012,10.43836522
MO05,2012,MO05_2012,-9.650616248
MO06,2012,MO06_2012,8.825461996
MO07,2012,MO07_2012,17.25991495
MO08,2012,MO08_2012,12.73751993
MS01,2012,MS01_2012,14.22965028
MS02,2012,MS02_2012,-10.06927666
MS03,2012,MS03_2012,14.88742989
MS04,2012,MS04_2012,20.00854475
MT01,2012,MT01_2012,7.064015387
NC01r,2012,NC01r_2012,-16.75534991
NC02r,2012,NC02r_2012,10.8628161
NC03r,2012,NC03r_2012,10.53150107
NC04r,2012,NC04r_2012,-17.14303434
NC05r,2012,NC05r_2012,11.97916242
NC06r,2012,NC06r_2012,10.91306736
NC07r,2012,NC07r_2012,10.78263115
NC08r,2012,NC08r_2012,11.68669946
NC09r,2012,NC09r_2012,10.0292409
NC10r,2012,NC10r_2012,10.490593
NC11r,2012,NC11r_2012,12.24176523
NC12r,2012,NC12r_2012,-23.02101407
NC13r,2012,NC13r_2012,9.577206742
ND01,2012,ND01_2012,10.48693468
NE01,2012,NE01_2012,11.31533057
NE02,2012,NE02_2012,6.473759599
NE03,2012,NE03_2012,22.40529135
NH01,2012,NH01_2012,0.110157228
NH02,2012,NH02_2012,-3.029523544
NJ01,2012,NJ01_2012,-11.9854251
NJ02,2012,NJ02_2012,-0.235425101
NJ03,2012,NJ03_2012,1.764574899
NJ04,2012,NJ04_2012,6.864574899
NJ05,2012,NJ05_2012,3.764574899
NJ06,2012,NJ06_2012,-5.835425101
NJ07,2012,NJ07_2012,5.314574899
NJ08,2012,NJ08_2012,-19.4854251
NJ09,2012,NJ09_2012,-10.8854251
NJ10,2012,NJ10_2012,-31.1354251
NJ11,2012,NJ11_2012,5.514574899
NJ12,2012,NJ12_2012,-12.4354251
NM01,2012,NM01_2012,-5.195681511
NM02,2012,NM02_2012,5.887941733
NM03,2012,NM03_2012,-5.720098468
NV01,2012,NV01_2012,-11.23481781
NV02,2012,NV02_2012,4.95951417
NV03,2012,NV03_2012,0.432141784
NV04,2012,NV04_2012,-2.54995264
NY01,2012,NY01_2012,0.259801029
NY02,2012,NY02_2012,0.888105788
NY03,2012,NY03_2012,-2.778393459
NY04,2012,NY04_2012,-3.654903013
NY05,2012,NY05_2012,-33.06183972
NY06,2012,NY06_2012,-12.28467095
NY07,2012,NY07_2012,-31.27413559
NY08,2012,NY08_2012,-31.70981168
NY09,2012,NY09_2012,-32.5448236
NY10,2012,NY10_2012,-24.01155575
NY11,2012,NY11_2012,4.377225501
NY12,2012,NY12_2012,-27.78039998
NY13,2012,NY13_2012,-40.71120243
NY14,2012,NY14_2012,-23.05824356
NY15,2012,NY15_2012,-40.67325685
NY16,2012,NY16_2012,-19.44741106
NY17,2012,NY17_2012,-5.0103247
NY18,2012,NY18_2012,1.89330793
NY19,2012,NY19_2012,-0.198139531
NY20,2012,NY20_2012,-6.483557358
NY21,2012,NY21_2012,1.542361081
NY22,2012,NY22_2012,3.23273837
NY23,2012,NY23_2012,3.55950682
NY24,2012,NY24_2012,-3.376746998
NY25,2012,NY25_2012,-4.547881065
NY26,2012,NY26_2012,-12.5133848
NY27,2012,NY27_2012,7.111752318
OH01,2012,OH01_2012,6.217088725
OH02,2012,OH02_2012,8.515682653
OH03,2012,OH03_2012,-11.91673823
OH04,2012,OH04_2012,8.918502391
OH05,2012,OH05_2012,7.672698007
OH06,2012,OH06_2012,5.336982587
OH07,2012,OH07_2012,4.854615344
OH08,2012,OH08_2012,13.52613269
OH09,2012,OH09_2012,-13.93694025
OH10,2012,OH10_2012,2.196942657
OH11,2012,OH11_2012,-30.69497284
OH12,2012,OH12_2012,8.371832963
OH13,2012,OH13_2012,-11.91673823
OH14,2012,OH14_2012,2.851854496
OH15,2012,OH15_2012,6.613162184
OH16,2012,OH16_2012,4.715834345
OK01,2012,OK01_2012,15.8145749
OK02,2012,OK02_2012,13.5645749
OK03,2012,OK03_2012,23.6645749
OK04,2012,OK04_2012,17.7645749
OK05,2012,OK05_2012,12.8337653
OR01,2012,OR01_2012,-6.362718563
OR02,2012,OR02_2012,9.966477486
OR03,2012,OR03_2012,-20.74282875
OR04,2012,OR04_2012,-1.705689195
OR05,2012,OR05_2012,-0.509563032
PA01r,2012,PA01r_2012,-25.7854251
PA02r,2012,PA02r_2012,-38.26438302
PA03r,2012,PA03r_2012,5.24277228
PA04r,2012,PA04r_2012,9.384509539
PA05r,2012,PA05r_2012,6.237290699
PA06r,2012,PA06r_2012,0.963318617
PA07r,2012,PA07r_2012,0.862816105
PA08r,2012,PA08r_2012,-1.173559842
PA09r,2012,PA09r_2012,9.967089989
PA10r,2012,PA10r_2012,11.80843499
PA11r,2012,PA11r_2012,6.473759599
PA12r,2012,PA12r_2012,5.590832444
PA13r,2012,PA13r_2012,-12.47201475
PA14r,2012,PA14r_2012,-16.22261103
PA15r,2012,PA15r_2012,1.818804506
PA16r,2012,PA16r_2012,5.933450401
PA17r,2012,PA17r_2012,-4.067115242
PA18r,2012,PA18r_2012,6.088946758
RI01,2012,RI01_2012,-14.61457083
RI02,2012,RI02_2012,-8.381384697
SC01,2012,SC01_2012,10.62101353
SC02,2012,SC02_2012,13.75856685
SC03,2012,SC03_2012,16.42102001
SC04,2012,SC04_2012,15.05723753
SC05,2012,SC05_2012,9.011355583
SC06,2012,SC06_2012,-17.48810052
SC07,2012,SC07_2012,6.317641767
SD01,2012,SD01_2012,8.891342576
TN01,2012,TN01_2012,21.18938598
TN02,2012,TN02_2012,15.68030071
TN03,2012,TN03_2012,12.2921177
TN04,2012,TN04_2012,13.38082175
TN05,2012,TN05_2012,-4.922246027
TN06,2012,TN06_2012,14.69064543
TN07,2012,TN07_2012,13.41890303
TN08,2012,TN08_2012,15.2346754
TN09,2012,TN09_2012,-22.72026219
TX01,2012,TX01_2012,20.90850365
TX02,2012,TX02_2012,16.37521747
TX03,2012,TX03_2012,17.83096504
TX04,2012,TX04_2012,20.91306736
TX05,2012,TX05_2012,15.40342472
TX06,2012,TX06_2012,12.96156285
TX07,2012,TX07_2012,13.84641819
TX08,2012,TX08_2012,25.54908017
TX09,2012,TX09_2012,-21.51725468
TX10,2012,TX10_2012,10.67131534
TX11,2012,TX11_2012,28.55125832
TX12,2012,TX12_2012,17.34522817
TX13,2012,TX13_2012,29.01467535
TX14,2012,TX14_2012,8.472234366
TX15,2012,TX15_2012,-0.668900742
TX16,2012,TX16_2012,-8.785425101
TX17,2012,TX17_2012,12.04916515
TX18,2012,TX18_2012,-22.26913437
TX19,2012,TX19_2012,25.64953221
TX20,2012,TX20_2012,-3.211984457
TX21,2012,TX21_2012,11.33542082
TX22,2012,TX22_2012,15.18848358
TX23,2012,TX23_2012,5.080036746
TX24,2012,TX24_2012,14.26133206
TX25,2012,TX25_2012,10.62101353
TX26,2012,TX26_2012,19.62241016
TX27,2012,TX27_2012,12.49031573
TX28,2012,TX28_2012,-1.620347329
TX29,2012,TX29_2012,-8.122774499
TX30,2012,TX30_2012,-23.15854446
TX31,2012,TX31_2012,12.63666264
TX32,2012,TX32_2012,10.08838083
TX33,2012,TX33_2012,-14.3476741
TX34,2012,TX34_2012,-3.531783715
TX35,2012,TX35_2012,-9.278630939
TX36,2012,TX36_2012,20.31005229
UT01,2012,UT01_2012,25.17396576
UT02,2012,UT02_2012,15.93538708
UT03,2012,UT03_2012,25.07244292
UT04,2012,UT04_2012,14.20949876
VA01,2012,VA01_2012,8.092084939
VA02,2012,VA02_2012,4.82903273
VA03,2012,VA03_2012,-23.25884536
VA04,2012,VA04_2012,6.106697327
VA05,2012,VA05_2012,5.536182939
VA06,2012,VA06_2012,12.018595
VA07,2012,VA07_2012,11.25473554
VA08,2012,VA08_2012,-15.30148936
VA09,2012,VA09_2012,10.83189615
VA10,2012,VA10_2012,4.025819879
VA11,2012,VA11_2012,-7.139664941
VT01,2012,VT01_2012,-13.19391853
WA01,2012,WA01_2012,-2.922660217
WA02,2012,WA02_2012,-7.594107585
WA03,2012,WA03_2012,1.770130454
WA04,2012,WA04_2012,13.77764251
WA05,2012,WA05_2012,6.505714139
WA06,2012,WA06_2012,-4.874358906
WA07,2012,WA07_2012,-28.08013543
WA08,2012,WA08_2012,1.542361081
WA09,2012,WA09_2012,-15.5527967
WA10,2012,WA10_2012,-4.385828734
WI01,2012,WI01_2012,2.523739048
WI02,2012,WI02_2012,-15.80455904
WI03,2012,WI03_2012,-5.366363074
WI04,2012,WI04_2012,-20.76731645
WI05,2012,WI05_2012,11.60712648
WI06,2012,WI06_2012,4.692397479
WI07,2012,WI07_2012,0.205493163
WI08,2012,WI08_2012,2.096186989
WV01,2012,WV01_2012,9.085412437
WV02,2012,WV02_2012,7.961805513
WV03,2012,WV03_2012,6.618615303
WY01,2012,WY01_2012,19.50725783
AK01,2014,AK01_2014,12.00551419
AL01,2014,AL01_2014,14.60116703
AL02,2014,AL02_2014,16.90319673
AL03,2014,AL03_2014,15.80406538
AL04,2014,AL04_2014,27.7680824
AL05,2014,AL05_2014,16.80452682
AL06,2014,AL06_2014,27.73035047
AL07,2014,AL07_2014,-19.45654888
AR01,2014,AR01_2014,14.00120897
AR02,2014,AR02_2014,8.260692756
AR03,2014,AR03_2014,19.17718995
AR04,2014,AR04_2014,15.2289461
AZ01,2014,AZ01_2014,4.264656205
AZ02,2014,AZ02_2014,3.427826746
AZ03,2014,AZ03_2014,-7.830397531
AZ04,2014,AZ04_2014,19.58698237
AZ05,2014,AZ05_2014,16.88356551
AZ06,2014,AZ06_2014,12.25073837
AZ07,2014,AZ07_2014,-16.41988899
AZ08,2014,AZ08_2014,14.71140224
AZ09,2014,AZ09_2014,0.680196819
CA01,2014,CA01_2014,9.931769419
CA02,2014,CA02_2014,-20.09797698
CA03,2014,CA03_2014,-3.405590145
CA04,2014,CA04_2014,10.38041809
CA05,2014,CA05_2014,-19.48979892
CA06,2014,CA06_2014,-17.70600167
CA07,2014,CA07_2014,0.506253925
CA08,2014,CA08_2014,9.740974816
CA09,2014,CA09_2014,-5.570227703
CA10,2014,CA10_2014,1.122903462
CA11,2014,CA11_2014,-17.37658266
CA12,2014,CA12_2014,-34.00982271
CA13,2014,CA13_2014,-37.36218886
CA14,2014,CA14_2014,-22.74599203
CA15,2014,CA15_2014,-16.48315836
CA16,2014,CA16_2014,-6.463361592
CA17,2014,CA17_2014,-19.66073418
CA18,2014,CA18_2014,-18.38172247
CA19,2014,CA19_2014,-18.6759174
CA20,2014,CA20_2014,-20.28795637
CA21,2014,CA21_2014,-1.541330708
CA22,2014,CA22_2014,9.990820838
CA23,2014,CA23_2014,15.76832998
CA24,2014,CA24_2014,-3.875440073
CA25,2014,CA25_2014,3.050052158
CA26,2014,CA26_2014,-3.678485451
CA27,2014,CA27_2014,-11.02428552
CA28,2014,CA28_2014,-19.95101985
CA29,2014,CA29_2014,-24.81627175
CA30,2014,CA30_2014,-14.72246257
CA31,2014,CA31_2014,-5.292193267
CA32,2014,CA32_2014,-12.5125892
CA33,2014,CA33_2014,-11.27596052
CA34,2014,CA34_2014,-30.03993279
CA35,2014,CA35_2014,-14.91326907
CA36,2014,CA36_2014,1.230574936
CA37,2014,CA37_2014,-33.97473271
CA38,2014,CA38_2014,-12.11168679
CA39,2014,CA39_2014,4.288519499
CA40,2014,CA40_2014,-28.88234124
CA41,2014,CA41_2014,-9.039626532
CA42,2014,CA42_2014,9.514431096
CA43,2014,CA43_2014,-25.64284877
CA44,2014,CA44_2014,-32.02514031
CA45,2014,CA45_2014,7.13080468
CA46,2014,CA46_2014,-8.537939292
CA47,2014,CA47_2014,-7.849690773
CA48,2014,CA48_2014,7.107338894
CA49,2014,CA49_2014,4.279479029
CA50,2014,CA50_2014,13.53663841
CA51,2014,CA51_2014,-15.99851461
CA52,2014,CA52_2014,-1.879982424
CA53,2014,CA53_2014,-10.01498587
CO01,2014,CO01_2014,-18.44977694
CO02,2014,CO02_2014,-8.008685182
CO03,2014,CO03_2014,4.73293165
CO04,2014,CO04_2014,11.44113867
CO05,2014,CO05_2014,13.00245692
CO06,2014,CO06_2014,-0.690974603
CO07,2014,CO07_2014,-5.237576294
CT01,2014,CT01_2014,-12.51531841
CT02,2014,CT02_2014,-5.273649224
CT03,2014,CT03_2014,-10.50958547
CT04,2014,CT04_2014,-4.99381031
CT05,2014,CT05_2014,-2.798719217
DE01,2014,DE01_2014,-8.224876673
FL01r,2014,FL01r_2014,21.35404323
FL02r,2014,FL02r_2014,5.522075238
FL03r,2014,FL03r_2014,13.89047938
FL04r,2014,FL04r_2014,16.52836711
FL05r,2014,FL05r_2014,-18.54517543
FL06r,2014,FL06r_2014,8.945769872
FL07r,2014,FL07r_2014,4.206877474
FL08r,2014,FL08r_2014,9.305312608
FL09r,2014,FL09r_2014,-8.743023156
FL10r,2014,FL10r_2014,5.970479907
FL11r,2014,FL11r_2014,10.74798262
FL12r,2014,FL12r_2014,6.509286252
FL13r,2014,FL13r_2014,1.476917538
FL14r,2014,FL14r_2014,-12.88983275
FL15r,2014,FL15r_2014,6.52893704
FL16r,2014,FL16r_2014,5.845934897
FL17r,2014,FL17r_2014,10.23544045
FL18r,2014,FL18r_2014,3.070452027
FL19r,2014,FL19r_2014,11.95306312
FL20r,2014,FL20r_2014,-29.05882035
FL21r,2014,FL21r_2014,-9.593370611
FL22r,2014,FL22r_2014,-3.145074779
FL23r,2014,FL23r_2014,-9.222537057
FL24r,2014,FL24r_2014,-34.33635296
FL25r,2014,FL25r_2014,5.455555587
FL26r,2014,FL26r_2014,1.236570152
FL27r,2014,FL27r_2014,1.738830323
GA01,2014,GA01_2014,8.744055298
GA02,2014,GA02_2014,-5.753457117
GA03,2014,GA03_2014,19.01445155
GA04,2014,GA04_2014,-21.06153175
GA05,2014,GA05_2014,-31.64928812
GA06,2014,GA06_2014,13.50764612
GA07,2014,GA07_2014,13.66846207
GA08,2014,GA08_2014,14.88418087
GA09,2014,GA09_2014,30.14662491
GA10,2014,GA10_2014,14.88939676
GA11,2014,GA11_2014,19.28272211
GA12,2014,GA12_2014,8.738085156
GA13,2014,GA13_2014,-15.8117232
GA14,2014,GA14_2014,25.90535974
HI01,2014,HI01_2014,-18.13924239
HI02,2014,HI02_2014,-20.90839789
IA01,2014,IA01_2014,-5.227869014
IA02,2014,IA02_2014,-4.432831608
IA03,2014,IA03_2014,0.208451474
IA04,2014,IA04_2014,5.300959194
ID01,2014,ID01_2014,18.25269072
ID02,2014,ID02_2014,16.7817287
IL01,2014,IL01_2014,-27.68508865
IL02,2014,IL02_2014,-28.69264532
IL03,2014,IL03_2014,-5.092060817
IL04,2014,IL04_2014,-29.23519948
IL05,2014,IL05_2014,-16.34161565
IL06,2014,IL06_2014,3.884679538
IL07,2014,IL07_2014,-36.23829468
IL08,2014,IL08_2014,-7.567293042
IL09,2014,IL09_2014,-14.92978901
IL10,2014,IL10_2014,-8.193968538
IL11,2014,IL11_2014,-7.576847835
IL12,2014,IL12_2014,-0.392319484
IL13,2014,IL13_2014,0.084913502
IL14,2014,IL14_2014,4.670541542
IL15,2014,IL15_2014,13.6239904
IL16,2014,IL16_2014,4.321491524
IL17,2014,IL17_2014,-6.967787178
IL18,2014,IL18_2014,11.36395927
IN01,2014,IN01_2014,-10.15551365
IN02,2014,IN02_2014,6.294082892
IN03,2014,IN03_2014,12.90996758
IN04,2014,IN04_2014,11.36395927
IN05,2014,IN05_2014,8.593765678
IN06,2014,IN06_2014,11.60625974
IN07,2014,IN07_2014,-12.63217151
