"State","Congressional.District.Number","CD_Name","Under35","Over65","MedianAge","Male","WhiteNoHispanic","Black","Hispanic","ForeignBorn","NeverMarried","Married","LessThanHS","HSGrad","SomeCollORAssoc","Bachelors","GradProf","BachGrad","MedianIncome","Poverty","MedianEarnings_HS","MedianEarnings_Bach","MedianEarnings_HSBach_Diff","Urbanicity","LFPR","Religiosity","Evangelical","RomanCatholic","AvgGOPPres","Veteran","cluster"
"NH",1,"NH01o",27.6869060345419,15.9220501554485,39.5,49.1386316986596,94.1308423368264,1.33740380492079,2.58703032573577,5.28270176528843,29.0379799084109,52.7998259695781,9.36625733875086,29.7296808688539,28.64858512951,21.0083748762751,11.2471017866101,32.2554766628852,34014.24823,7.96993994593719,35642.37,54992.36,19349.99,66.69440959,80.8,38.706,3.174,27.488,49,12.1309857936901,"1"
"NH",2,"NH02o",26.5957069433058,17.3003247777007,40.4,49.4911990139814,94.3832356819086,0.845081410861543,2.56270625775295,5.15903400993722,27.4232441212727,54.1510556439325,9.64284036219384,30.5719073796882,27.1537981353327,20.7147220115317,11.9167321112536,32.6314541227852,32738.46146,7.40608502716075,34365.46,51309.75,16944.29,51.83456781,81.5,36.607,3.529,24.277,45,12.4223688260036,"1"
"NJ",1,"NJ01o",30.5770242342692,15.9060417228968,37.2,48.4960960181949,68.9856198989506,17.9362611737272,10.401822343136,7.79348486745164,34.8239814069969,47.1691558278698,14.8489874360607,34.5295667770109,25.9537724448485,16.9098965494737,7.75777679260611,24.6676733420799,32994.29205,10.567261786774,36130.46,60967.35,24836.89,98.59700459,78.5,52.013,5.598,32.653,36.5,9.39320536889963,"6"
"NJ",2,"NJ02o",27.1364521968581,18.2914902430044,39.6,49.4123847011296,70.1310247020723,14.4482478129791,12.9346448907019,9.39562741385615,31.4098643869102,49.4355352388972,16.394685186025,36.5688224357189,25.0190570588858,15.0059492574765,7.01148606189387,22.0174353193704,31224.79712,10.6841106991982,35066.75,56428.6,21361.85,79.09906096,76.3,42.279,6.15,23.488,47.5,9.93815693830693,"1"
"NJ",3,"NJ03o",23.2396066285522,22.2234282452677,42.2,48.7446191689361,82.0357565117695,9.35159972770592,5.23016612327278,8.5134264546546,25.8321669378388,56.2409855982721,9.50003313507513,33.0387763216753,26.0605294985006,20.435850494541,10.9648105502079,31.4006610447489,37692.37404,5.43234171658594,38486.8,64625.28,26138.48,96.16968221,78.3,46.385,3.792,29.528,49,12.4429456276547,"6"
"NJ",4,"NJ04o",26.1055008467666,20.5369887801049,39.5,48.7521924655821,77.7119383239282,8.93325450160395,10.1300723534784,11.7942718989897,28.2733889361947,54.2007283698808,11.9692037012066,32.2545639010358,26.1132836328845,19.5826617779576,10.0802869869156,29.6629487648732,35913.90259,7.42864553628404,38202.92,65484.78,27281.86,93.08328364,78.3,51.481,3.122,34.164,54,9.78287368581441,"6"
"NJ",5,"NJ05o",21.1195989830556,18.3720088252532,41.5,49.1338167515628,82.2670935614469,2.02089779838273,6.50375322740738,15.0813154713025,24.8017171623816,60.4103912466969,7.2262671923529,27.0406683682844,23.1159527767878,26.8562649564892,15.7608467060858,42.617111662575,45497.45125,3.8435126962327,43437.35,71383.48,27946.13,82.8291037,79.9,59.017,3.359,42.438,55.5,8.36545890528861,"6"
"NJ",6,"NJ06o",32.7286462727861,15.1031140238997,36.6,49.3631449150911,57.9921945324351,16.2363692428447,15.7739902883289,22.5264566837697,35.4697444807773,47.6424222312537,12.799389083283,30.5307908863991,22.9139359677217,21.1871844261828,12.5686996364134,33.7558840625962,35849.94494,9.4427942586146,36531.04,63697.34,27166.3,99.75589295,77.5,58.59,2.983,41.878,41,7.3196785208661,"6"
"NJ",7,"NJ07o",23.475965880582,17.1385850476668,40.3,49.2207044874173,73.554084636458,5.46639462054051,10.3816328645746,19.349363421421,27.0769691979007,58.5038763514103,8.37564855685728,24.9163098912526,21.3003219275829,26.8604869846116,18.5472326396956,45.4077196243072,47315.19494,3.61731203054116,42569.99,72645.8,30075.81,90.37940107,79.6,57.265,3.946,39.726,50.5,7.21829748877285,"6"
"NJ",8,"NJ08o",29.8992742282767,17.0019641000326,37.4,48.3906021778248,49.5628701960791,13.8546517010139,31.055786630633,26.9196595510753,35.3290538009739,47.6414756018839,17.1692752823158,31.5644079814597,19.4813383649714,20.3648096241975,11.4201687470555,31.784978371253,33430.77495,12.7221010992454,34003.03,60866.37,26863.34,100,75.8,56.304,3.891,36.742,38.5,5.45231431285038,"6"
"NJ",9,"NJ09o",29.1453495225746,17.7030531651538,39.5,48.4257544738477,54.7758369162152,7.9138308879763,24.7696030231168,36.3536997372314,31.637462575904,50.9545842757792,13.8796180588231,28.4624088206264,21.7624620017552,23.2281164032049,12.6673947155904,35.8955111187953,38809.94979,8.48374446150297,39050.08,59702.79,20652.71,100,79.1,64.777,3.295,47.936,39.5,5.73093343244428,"6"
"NJ",10,"NJ10o",33.7590095126692,14.4485490169095,34.9,47.3038114236018,19.2135222438153,58.16826645307,19.2266531855665,26.7397763387185,44.5350191990112,35.4094607053484,19.8256479818344,35.0840581438392,23.7554003661939,14.527264551487,6.80762895664552,21.3348935081325,28682.20008,17.3243070904904,32582.5,55281.86,22699.36,100,75.5,60.008,4.137,39.216,15.5,5.21588693747391,"7"
"NJ",11,"NJ11o",22.6051084629884,17.3287195297275,40.7,49.0947286614613,79.3358772877532,2.84865520299127,9.38722254580885,17.4457505069762,25.6551820532532,59.7248377037321,6.8834599607949,23.0013584611777,20.9716316136483,29.3011668606272,19.8423831037519,49.1435499643791,48477.65325,3.41825257448229,41924.8,73742.05,31817.25,93.48698664,79.6,57.247,4.401,39.255,56,7.74030239583167,"6"
"NJ",12,"NJ12o",25.6781373229274,17.7163435347818,39.9,48.7733893845634,68.475888992515,11.7202632900495,6.88087380730325,19.4047006599738,29.2567766500671,55.7167344918709,7.97042117672275,23.2676026149394,21.3550530489765,26.3493730575501,21.0575501018112,47.4069231593613,44732.2036,5.70660166614125,40699.51,69716.09,29016.58,93.17242892,77.9,55.709,3.339,38.483,43.5,7.28347172439925,"6"
"NJ",13,"NJ13o",38.5556478454475,12.98670039084,34.2,50.5438886635255,31.9235477882482,13.674208449728,49.7751263961337,40.568851998627,42.1397565428863,40.0121974015381,26.0612767259101,28.9161639743953,17.9070907725042,17.830843488392,9.2846250387984,27.1154685271904,29212.93636,16.0163366889488,30818.61,60083.17,29264.56,100,78,59.019,3.291,43.174,27.5,3.45961285331723,"2"
"NM",1,"NM01o",33.2008472242311,15.9647082366601,35.9,49.1706236824734,45.3400920005477,2.99025385919164,47.4714013008494,11.0339142364354,32.4106236607646,47.2651404082553,14.8638118068616,24.9942297980087,29.6535822099531,16.8953799535185,13.5929962316582,30.4883761851766,27948.37022,15.3918064934522,28189.62,47427.41,19237.79,91.34894459,77.4,48.548,11.736,28.535,44,12.2837328869492,"1"
"NM",2,"NM02o",31.8182300588169,18.9088624414431,35.8,49.8047765617875,42.3947669107946,2.00775272474881,51.3485419442707,11.4778081775346,29.4843338254714,50.1577305973385,22.4646204421854,28.9974362098677,29.9185107636912,11.4562377685328,7.16319481572292,18.6194325842557,20684.12786,21.3156229199613,24547.4,43779.58,19232.18,70.81658163,69.7,52.962,16.423,29.504,54,12.7077869474422,"3"
"NM",3,"NM03o",30.3652097177578,16.227121558569,36.6,49.3614118692823,41.7169585740756,1.84718563786969,39.3747132130773,6.48403066704527,32.8964163365703,47.7821790629013,16.634238925688,28.4310219030315,29.2331316137093,14.9603952369371,10.7412123206341,25.7016075575712,25590.91375,16.9671448272832,28335.49,46286.27,17950.78,62.70206519,73.4,53.599,12.112,32.215,41.5,11.0343884030091,"1"
"NY",1,"NY01o",25.7404181184669,17.3715894997933,39.6,49.3804554535462,82.8874570446735,4.30713058419244,9.85051546391752,10.5189762891754,29.2313085090057,54.4437197427348,9.56048746201479,30.7717175256485,27.4940923491489,17.2503404850844,14.9233621781034,32.1737026631878,39826.53977,5.92275981774788,41193.22,68049.82,26856.6,93.89082462,77.3,71.28,3.609,57.458,48.5,9.22915235203286,"6"
"NY",2,"NY02o",25.2767269436926,16.964963362634,39.2,49.4579232476856,68.001264736438,11.1891533794059,16.985410361805,17.1114152718688,30.8703059334743,53.3024612971817,11.7951424851793,29.3043298905052,25.0627094473363,19.0929474881845,14.7448706887948,33.8378181769793,38851.46615,4.69473323019318,38826.78,68199.06,29372.28,99.6425515,77.7,71.112,3.543,56.976,44,8.02958288137265,"6"
"NY",3,"NY03o",22.9262069612241,19.6991779066314,42.2,48.4550463516519,84.9671525275266,2.64055260589948,8.17583194387884,11.8662967053361,28.5612285290429,55.4576833008394,8.2442794840053,29.8002685832017,25.8242311040344,20.9256496957661,15.2055711329924,36.1312208287585,42067.30159,4.17280071258026,43010.96,69442.3,26431.34,99.58234063,77.3,69.494,2.922,52.453,52,8.4708554717586,"6"
"NY",4,"NY04o",27.0659581494491,18.2100933681588,39.1,48.6519392819599,56.7780890810173,20.0322858539841,17.1847666648558,24.6703274068807,33.6494214380185,50.85194737567,13.2833427504123,27.4684375350281,23.5642767111443,20.6401021162121,15.0438408872032,35.6839430034153,38265.74874,5.71168271223058,38172.62,66941.22,28768.6,100,77.4,68.902,2.703,50.847,42.5,6.55570264419081,"6"
"NY",5,"NY05o",27.4985713799145,19.3181603157723,40.3,49.593836793074,41.3938856249299,4.84248172960273,24.5872727636157,47.6189467152014,30.2362760718424,53.4840309965238,18.708662806079,25.5632356708226,18.8928036013488,21.5784876518584,15.2568102698912,36.8352979217496,31937.30776,10.2310857769453,29343.1,54677.06,25333.96,100,75.7,53.243,3.263,34.358,36,4.54474905550382,"4"
"NY",6,"NY06o",31.6206941142533,15.4555311297013,36.5,47.0910314635492,11.5508252813335,54.6598857075252,17.9396531997067,43.8543302550918,38.7911303203984,41.8130226439914,21.488722864072,31.9866988210319,24.558767708956,14.6826650544026,7.28314555153752,21.9658106059401,30057.85055,11.8706816763168,32990.93,52045.82,19054.89,100,75.8,49.177,3.409,30.076,13,4.29736568119427,"7"
"NY",7,"NY07o",30.9950311077707,17.0115282854854,37.5,47.8501063480825,25.2157813882177,18.1865380428411,43.5259493391433,39.893221478602,38.2838635366587,41.6671029613274,23.8052353122771,30.86726492724,22.4332811718243,15.1483409446556,7.74587764400302,22.8942185886586,28875.19509,15.970342597761,32478.15,48818.77,16340.62,100,73.1,44.555,3.696,29.501,22.5,4.70214790879509,"2"
"NY",8,"NY08o",34.2475172942827,16.3962239376369,37.3,49.0775934925753,70.7436628833207,5.06517490019342,11.0763077613737,32.0453935634579,43.6230405032372,40.7478292874709,13.2529562684465,17.5746059916279,14.3260865371631,29.2908813827427,25.5554698200197,54.8463512027624,41671.213,16.7109688458815,28580.1,74282.89,45702.79,100,77.4,51.321,4.277,25.329,26.5,3.44682785042433,"4"
"NY",9,"NY09o",26.9044872286282,20.3178960004039,40.5,47.7199108469539,62.2167802288556,4.80916871873769,16.0008696453025,40.8881129271917,29.4080874473101,52.3701507465885,14.113622812863,28.0555962443445,21.4182117517933,22.6461650185988,13.7664041724003,36.4125691909991,34148.89591,10.874794258831,35416.83,54930.65,19513.82,100,74.2,50.622,3.87,29.216,44,4.85811862225813,"6"
"NY",10,"NY10o",35.9443875824216,13.953260776486,32.7,45.5591022013818,18.6913078613668,63.1524013080879,16.8799232668968,29.3532930036588,47.4379903350651,33.26956232852,21.7504970558997,31.3749808824654,23.344899441768,14.7783321862813,8.75129043358568,23.5296226198669,27295.32897,25.1887692619779,31831.84,53544.9,21713.06,100,67.9,53.855,4.894,27.327,11,3.26502130160129,"7"
"NY",11,"NY11o",35.5846745877925,13.2602615496354,34.7,45.780282870742,27.0297365225495,58.3064270675465,12.2014816488285,39.4552141869893,46.3938482622102,35.266664128821,17.4213234249795,28.931308901483,21.3417511579854,19.1721607022592,13.1334558132929,32.3056165155521,30377.63879,19.2554774456294,30179.04,56232.24,26053.2,100,75,53.855,4.894,27.327,11,2.98195334200344,"7"
"NY",12,"NY12o",39.3799255743697,12.9929844070524,33.6,49.736096788286,27.281850394833,10.0608634711705,47.0481746256389,40.4072074106875,44.2823771240801,38.6954877490496,32.2305055586691,25.7614659767748,16.1018937271104,17.0085715154596,8.89756322198618,25.9061347374458,24122.13197,24.4342749314159,28704.64,49304.62,20599.98,100,70.7,52.282,4.452,27.225,16,2.67897146936203,"2"
"NY",13,"NY13o",28.8319532928195,17.7402831072025,38.8,48.5421755027948,66.9574642913338,7.2081679749646,14.1676427909579,26.3595094460123,31.5130937784904,52.5571029862268,15.6415069898653,33.0648693216983,23.2469820930323,16.9300931228115,11.1165484725926,28.0466415954041,35315.84248,10.8355569966159,38989.48,59920.47,20930.99,100,73.5,63.047,3.618,46.399,53,6.41723126706441,"6"
"NY",14,"NY14o",36.0685220044366,15.6226601260995,38,46.9926442736526,70.4065882309052,4.2348471777271,13.7038746893114,29.167226695666,45.538984667592,39.2094125236111,8.95639044997369,12.4545336698668,13.7335005833416,35.7746623862865,29.0809129105314,64.8555752968179,56948.11442,9.89911649184131,35120.61,75113.22,39992.61,100,80.9,49.171,3.656,25.51,23,4.12104351477613,"4"
"NY",15,"NY15o",38.5131449973493,14.7362037598545,34.5,47.8639251377559,22.6560236840849,33.3460136565489,46.5104174956627,32.5013779404333,51.3870308384798,27.5183787729041,27.2340945713174,19.8595321442463,18.1541368005779,18.2625993221092,16.4896371617492,34.7522364838584,23298.53699,26.1525131360345,26717.47,49333.79,22616.32,100,68.6,49.068,3.761,23.75,7.5,3.34887874578289,"7"
"NY",16,"NY16o",38.6560664951933,11.0137075746814,29.6,46.9792891998755,2.57267904013167,33.9624494223707,67.0263471261931,34.7067171598352,51.0589021312481,27.7137613482899,41.2156361384362,27.6093676491305,20.7824448277787,7.41964378267607,2.97290760197857,10.3925513846546,16106.10672,39.023619901656,23901.09,37940.35,14039.26,100,65.5,41.18,3.91,29.126,7.5,2.81015452538631,"7"
"NY",17,"NY17o",30.2974434116828,17.5640153451656,36.6,47.1335148054707,39.5296531708204,33.1585887746519,23.858409151829,29.7978959693871,39.110451567849,41.7704055685018,18.0817449801244,27.0577552098294,23.5438422549828,17.6953512291398,13.6213063259236,31.3166575550634,32464.67784,14.5112043927484,33103.14,56758.49,23655.35,99.89394217,73.9,56.872,3.945,35.934,30.5,5.5030993587742,"7"
"NY",18,"NY18o",25.283024799299,18.9521500453861,39.9,48.5888753591545,64.9857482040296,10.4184595853246,18.8288502737443,24.0324573663406,31.5003997677451,52.4378412170748,11.8045159404371,22.1259378681714,18.3035991106308,23.3643224760606,24.4016246047002,47.7659470807607,42915.58198,7.14344036888056,36307.75,71781.81,35474.06,99.28647839,74.9,66.036,3.018,45.968,40,6.52995524843311,"6"
"NY",19,"NY19o",25.4027598135633,15.4753522474189,39.2,50.5275774890679,79.5889314387253,6.26880289000053,11.4089925462852,11.8035480719284,29.3454609538812,55.5129961912366,9.89364165891046,28.0516847353495,26.2620767405582,19.971028931741,15.8215679334408,35.7925968651818,40206.91947,7.55777770428519,40348.3,68803.85,28455.55,78.79137051,77,57.71,3.323,41.034,51,9.12674000919854,"6"
"NY",20,"NY20o",24.8758605709753,18.5758671816714,41.7,50.0031317575125,93.224803647613,2.64820694793507,2.81202914342452,4.38520617403624,28.5118718447295,52.5977130420822,10.9939939682648,32.8196219884163,27.9867370369101,15.9335480996607,12.266098906748,28.1996470064087,31330.27113,8.58748268401637,32920.24,54640.03,21719.79,44.88171649,76.9,41.547,4.021,25.897,51,11.6311694212529,"5"
"NY",21,"NY21o",30.1633668722276,18.4688026460178,39.2,48.4008593948173,83.7919749928248,8.59793229095175,4.30621934936421,7.00565696944136,35.5164102498206,45.4038634164967,11.3677086779138,31.4078178409968,27.5071672731282,16.0030047414268,13.7143014665343,29.7173062079612,30477.50249,12.6315218743322,33063.86,54302.29,21238.43,84.30973117,77.7,46.965,3.931,30.176,41.5,10.2220751781941,"1"
"NY",22,"NY22o",31.6335605715724,17.2587730671784,38.1,49.222306956407,77.9710144927536,9.03557877713504,10.5982148410773,10.0132053931371,35.6641701650458,45.9898198076832,13.6457179771133,31.9246031746032,27.3742617201919,14.5411129568106,12.5143041712809,27.0554171280915,26918.31547,14.6200839588164,30752.41,49000.54,18248.13,67.7268358,73.7,46.166,3.814,28.252,42,9.51475389662081,"1"
"NY",23,"NY23o",30.9021451315241,16.8220897076351,38.4,50.719065422573,93.446352916558,2.82731146962416,2.42300827189663,3.41992467153374,30.823535509092,50.9847183557425,14.3403352419545,38.912529440462,28.150800523801,10.7766679816156,7.81966681216694,18.5963347937825,24944.60488,14.1002781188392,29179.28,47231.05,18051.77,34.79394402,68.9,39.257,4.082,25.348,49,11.8145589059166,"5"
"NY",24,"NY24o",28.1006967590388,19.350339650192,40.3,49.7568797848127,92.3485094747309,3.74575342116501,2.79780229586146,4.22536977471801,31.1512962559288,49.3319527650203,13.581639191472,34.8214597774801,29.2922467524902,13.0967554028077,9.20789887574998,22.3046542785577,25952.21836,13.2965332969986,28944.77,47384.77,18440,50.62985111,74,40.842,3.896,24.816,50.5,11.2371152444703,"5"
"NY",25,"NY25o",26.9716681034569,18.5064615372249,39.9,48.5389939923421,86.7532590436984,7.88511131615681,2.89950394712975,5.7493456967845,30.6797121058795,50.3424333041498,10.9729633419831,28.7082891707174,29.3017433573334,18.0293117941596,12.9876923358064,31.017004129966,30336.12242,11.5857654596703,31721.87,53718.82,21996.95,79.10832094,77.7,50.861,5.325,30.953,45.5,10.3207322054086,"1"
"NY",26,"NY26o",27.0122796534799,18.7622140844293,40.5,49.2481045727328,91.6860870587313,3.69956509814677,2.52290091290209,5.10374684870206,29.5678144764582,52.8720787667649,10.0462030835536,32.1255244643501,29.2314400113225,15.9978176804408,12.5990147603329,28.5968324407738,29954.62066,9.171196426333,31839.69,51123.49,19283.8,71.16561042,75.6,49.487,6.196,30.603,53.5,10.2597156472953,"1"
"NY",27,"NY27o",26.9409097778449,20.2291068460027,40.9,48.4658916443001,88.4313614583418,5.54667614761185,5.16819250628247,4.40639512776414,32.1843143624187,47.7075351823367,13.5381771712838,34.0894984254484,29.0397517228789,13.6413217105563,9.6912509698325,23.3325726803888,27056.32934,13.7054698732834,29945.65,47628.26,17682.61,81.5429098,75.7,56.77,5.878,36.855,44.5,11.2449572373729,"5"
"NY",28,"NY28o",31.6212884576563,17.7623582065192,37.4,47.7128524787768,62.1138120385162,30.083062844894,6.20088387821067,6.01625935045843,40.6695055690838,37.4056456612198,15.5829748357269,30.9398075407483,29.0189798756093,14.1282358905884,10.3300018573272,24.4582377479155,24474.46006,20.7549175058924,28638.44,44618.88,15980.44,93.48233388,71.2,52.099,6.666,32.519,33,9.5409194512536,"7"
"NY",29,"NY29o",26.9293206916666,19.2527707198434,40.5,49.2867966819435,92.4166095561616,3.1846586873274,1.77950609690417,4.70546159739661,28.8496463881946,52.6910521001126,10.6263264513073,32.196982761594,28.1309999287194,15.9739802851683,13.0717105732109,29.0456908583793,27547.79337,10.9311439787359,29285.87,51040.45,21754.58,58.49355325,77.3,40.949,7.121,20.643,53.5,11.3296106188386,"5"
"NC",1,"NC01o",29.2906853343149,19.1982727259029,38.7,47.552287857501,44.7345700579169,50.0216684359757,4.34275770321298,3.25120511534853,32.3988891879328,44.347255185013,24.0350731779605,34.4357121507815,28.3780287788938,9.04432873946034,4.10685715290388,13.1511858923642,20299.2599,23.8912668354884,25543.79,42040.38,16496.59,47.76477846,70.1,42.267,26.061,1.854,39.5,11.0330772710702,"3"
"NC",2,"NC02o",35.5471207561758,13.5360843496782,34,49.8120852830555,59.103060357826,29.2125992281727,10.6489730093543,7.77850016111049,31.6086856601145,48.8704835501038,19.555712970817,31.1718312909455,30.965186161093,12.9599884495299,5.34728112761465,18.3072695771445,25043.34651,16.5660360819211,29226.4,46152.74,16926.34,49.4478163,74.4,41.363,25.198,3.526,50.5,11.9897299165556,"3"
"NC",3,"NC03o",34.4721648696184,16.2139634472738,35.8,50.5620632917601,76.2936850883178,17.250701235691,5.16321734515958,4.32007657675735,27.2508344170903,55.1499222423311,14.3786194075034,30.0251444201469,33.1272393136214,15.1699919509363,7.29900490779192,22.4689968587283,26420.11905,13.7624725631385,29265.68,47502.58,18236.9,53.12947165,75.6,38.548,21.282,3.167,64.5,15.473957086192,"5"
"NC",4,"NC04o",34.4361864362215,11.767953864222,34.8,48.5612610600647,67.3668553529963,19.4290824850139,7.30909589345985,11.9515165050196,31.5634984025559,53.5298522364217,8.90322083588456,16.2138654491045,22.9639151220739,30.4612895508347,21.4577090421024,51.9189985929371,36295.40435,9.66166160678184,29405.93,55001.34,25595.41,83.26668583,79.2,43.458,18.047,7.968,40,8.44944585452848,"4"
"NC",5,"NC05o",26.493792194204,18.9238909020529,40.3,48.5320005029549,85.3935511624842,7.85011989136313,5.66587042038471,4.8322585666984,23.9502639039554,56.4284086454754,18.5453151629466,31.5485613185585,27.3900605703619,15.133495171912,7.38256777622099,22.516062948133,25973.53757,13.1036029644006,29405.93,47236.66,17830.73,42.9495234,78.3,51.042,32.842,2.893,63.5,10.1751256377796,"3"
"NC",6,"NC06o",26.0149084210627,18.9048705296212,40,48.8702222982519,81.7870694698545,10.2216717602593,6.09281007027818,5.71908485204204,23.2994715240349,56.7189228432333,16.6817128424952,30.2307056691866,28.2885806960042,17.173032438139,7.62596835417494,24.7990007923139,28921.19971,12.1510506091692,30450.58,50044.06,19593.48,51.69805775,77.6,43.693,22.06,3.025,66,11.3602700561469,"5"
"NC",7,"NC07o",29.5129438957371,17.8530421573347,38.5,48.6400823496399,65.0626750539511,21.0294320216723,5.56306830047886,4.54158845825597,29.1479980276661,49.8151381968809,19.4512441913568,30.3486592774881,29.2402824943131,14.2920218948243,6.66779214201767,20.959814036842,23296.29286,19.0352546000416,26607.51,44258.7,17651.19,45.16649493,71.9,44.32,26.223,3.911,54,11.7308076449061,"3"
"NC",8,"NC08o",34.4448586830571,14.3938737467883,34.4,48.878940664873,59.1173909821792,28.5738764773443,9.28349573314562,8.023544130171,30.7216671424493,49.4558949471881,18.1563342826872,31.1382572316463,31.1486395609219,13.3415290811403,6.21523984360437,19.5567689247446,25746.88065,16.896400337517,28361.29,46707.04,18345.75,69.40815081,74.3,48.787,27.998,3.937,50.5,12.2307313728195,"3"
"NC",9,"NC09o",29.2565906413234,13.4874044007982,36.5,48.8308957755887,76.3806881399739,13.9255240102101,6.74588151652078,8.55331654178426,25.4488235644652,57.8419103850694,10.5521094259422,21.474972705526,28.626594683168,27.3833572297001,11.9629659556636,39.3463231853638,36219.104,8.08204359808422,32236.9,58124.04,25887.14,84.18177002,80.2,51.685,27.392,7.34,59,9.68365269103952,"1"
"NC",10,"NC10o",26.1433487482375,18.6171943559758,39.7,49.2113861483805,84.071539127187,8.95007600571157,5.3165572563552,4.41329345115875,24.2296793437733,54.8210290827741,21.5204791727705,32.6047639712831,28.8754904185272,11.82842125437,5.1708451830492,16.9992664374192,24219.75154,14.3859785179728,28279.38,46856.28,18576.9,50.06718585,73.7,59.101,40.169,2.343,65,10.4906613519087,"3"
"NC",11,"NC11o",24.8246857592786,23.2266526856911,43,48.2193104538024,89.3005244448007,4.59297718773027,4.05666223719951,4.32926347520101,22.8357307426604,54.9401582036972,16.503757334088,29.6161985663416,29.5241132564829,15.5201763982816,8.83575444480584,24.3559308430875,24379.08462,14.6330131952957,26873.44,41763.23,14889.79,43.86306339,74,54.185,38.877,3.527,54.5,12.7183627388209,"3"
"NC",12,"NC12o",35.3985017444229,14.0612486250248,34.1,48.4088090986218,42.655731231849,43.4373073752394,10.6463752258749,10.5616630970674,36.4068487080474,42.6150729667432,19.8583312361616,30.3013231807131,26.8812785282703,16.2727446937706,6.6863223610845,22.9590670548551,24825.6661,19.617038686814,26535.69,47155.87,20620.18,88.43321307,77.8,49.416,23.341,5.421,33,9.17833287042782,"7"
"NC",13,"NC13o",34.3889334739744,13.926755743402,35.2,49.1268652631195,60.3092790846387,27.850356548254,9.2446190196098,10.295283907399,33.6932263916938,46.3479290928921,15.7882395191871,26.0247377816273,27.1925469774909,21.3997655086455,9.59471021304913,30.9944757216947,28407.2944,14.9812365069476,29309.44,49249.64,19940.2,73.83676423,77.5,44.411,21.137,6.67,43.5,9.19362511893435,"1"
"ND",1,"ND01o",33.3504586564479,18.8668677381075,37.2,50.2243821178378,91.0431977834598,0.93791534012288,1.98173990045498,2.27865820443634,29.7107313890595,54.6891591713973,11.2740501727181,28.4751107183164,34.6503651439889,19.0751317725458,6.52534219243076,25.6004739649765,26482.95463,12.1445243022725,28463.4,42142.48,13679.08,57.23424278,82.2,68.338,11.296,25.49,58,11.3220027560864,"5"
"OH",1,"OH01o",32.0224660100778,17.0759320054527,36.6,47.7500688384735,67.6248792445142,29.1707466139176,1.99057614331623,3.57782934177537,37.8131033620599,41.1382546180452,15.2737702958802,33.6507340297612,27.0219050383295,15.5047475957141,8.54884304031493,24.053590636029,26818.45177,16.5766814556603,31056.49,48046.79,16990.3,94.88196217,77.2,51.22,11.228,25.277,47.5,9.5236494153841,"1"
"OH",2,"OH02o",28.35589013833,16.9773881304401,38.4,48.8314102996634,91.7275719239173,4.80698224959962,1.34761428662597,3.45231401303015,26.8901969679504,53.556169518122,12.6745654393921,30.5162020006808,24.4302671600654,20.2580460969155,12.1209193029461,32.3789653998616,31709.52877,10.2777172679482,30865.74,59113.7,28247.96,72.97163604,76.3,38.148,13.503,15.688,61.5,10.1023921692926,"1"
"OH",3,"OH03o",28.3765535753557,18.6737342741281,38.8,48.8576313458543,80.1867108105978,16.5806793081758,1.56450338881891,2.82173534822477,28.2629065909768,49.6977536560801,12.8163314750837,32.2189271229124,29.7812266311324,15.408717854339,9.77479691653252,25.1835147708715,28566.62749,13.0288787728945,30272.17,52795.36,22523.19,84.75940577,75.5,42.603,16.404,12.598,52.5,12.0467510496291,"1"
"OH",4,"OH04o",27.9629093624286,18.8295181405182,39,49.9346354782223,92.5633074850658,4.90340924929613,1.61255146833355,1.57968280921117,25.1464710286445,54.7847202690551,13.7649445173607,44.5421787376208,26.2009306765302,9.92626178260351,5.56568428588474,15.4919460684882,26518.86068,12.4637040830501,31598.45,48521.42,16922.97,58.6591727,76.7,42.913,13.833,11.856,62.5,11.5493277025183,"5"
"OH",5,"OH05o",28.3586636997254,18.3036324018566,38.8,49.1121671933676,93.7195373509379,1.26196288306093,4.67296425117937,1.88245322011274,25.9980570205004,56.6507395217891,12.27183533683,44.6584175030561,26.8204790263668,10.2088911644451,6.04037696930204,16.2492681337472,27215.66243,10.7255646213774,31320.18,47391.5,16071.32,48.81090165,80.3,53.75,14.148,21.8,57,10.9087505967415,"5"
"OH",6,"OH06o",27.7806207540954,20.0221268731703,40.8,48.9015305609861,95.8455056273559,2.47647060787463,0.980405249750433,1.38924802730074,26.6007961162755,52.9273612800857,14.1857710731873,43.5192067016068,26.2442039444346,10.2890475528298,5.76177072794142,16.0508182807712,22479.43026,16.5167595264495,26898.12,44275.53,17377.41,50.15759517,70.7,38.452,12.08,12.306,50.5,11.7273153079962,"5"
"OH",7,"OH07o",30.2508610882892,16.5706171396069,37.5,49.5303419534444,87.4852113558229,9.38663276684127,1.88938944744213,2.80296160838769,27.845034961898,52.3277091499053,12.8878161498072,38.2164060444526,28.2224687996889,12.768162527597,7.90514647845434,20.6733090060513,28265.91434,12.0622414188639,31032.93,51632.9,20599.97,71.27233523,76.4,33.802,12.361,8.859,55.5,12.8974934902304,"5"
"OH",8,"OH08o",30.6075295702491,16.6754773592415,37,48.8719501291399,90.4707102567381,5.50890603318036,2.23207308583039,3.39915503163578,27.0789603654772,53.4203682553402,14.4539567017008,38.3208411920471,27.388289406337,12.7772752875296,7.05963741238557,19.8369126999152,27828.30937,12.2009477643179,31350.47,54879.03,23528.56,77.9545923,78.7,41.227,15.424,14.15,62,11.2254975126921,"1"
